Id,Price
175,890360.0213628997
176,333004.8520748841
177,428761.31704583345
178,262049.01535171218
179,589804.7469455692
180,325468.7489070062
181,472038.9030798989
182,711382.2492346636
183,509030.89205033146
184,551168.8800500869
185,211480.773389735
186,363102.1743634603
187,1144891.201879736
188,235148.5480937752
189,2304362.6113676983
190,328278.1197344269
191,579945.1718581282
192,471542.4541698848
193,713498.8405207515
194,355263.94553760433
195,639115.8761405315
196,629914.3890728118
197,689011.9715394742
198,573936.0302892157
199,322229.4379301061
200,508998.4224414549
201,475361.9058191714
202,440590.24165303475
203,419041.9352239037
204,390795.6780110227
205,309819.2938214874
206,387179.9973185403
207,2375922.0150583577
208,467706.195790766
209,320351.39403377916
210,328771.6813671657
211,481727.0893854469
212,413849.69100269955
213,434556.1127062022
214,309608.983974002
215,590295.4720473402
216,263136.57579462056
217,498074.29265966685
218,394706.1894320944
219,439394.18777015805
220,569477.6911750708
221,461716.2754630516
222,322846.6791601232
223,574701.0903375389
224,282649.5004477843
225,748181.561270874
226,1086445.97332489
227,481818.7488463771
228,374077.493883625
229,716212.6900411305
230,371489.37286811636
231,569565.5047703717
232,357256.93693656666
233,305210.0833032407
234,747222.8913936635
235,538623.6807572388
236,364087.8420985789
237,493004.69509312167
238,614409.5347050158
239,427046.5317685898
240,426475.71563440684
241,284070.7116100217
242,538998.679658709
243,224161.26981453004
244,892692.339559545
245,624949.2323821181
246,577963.0450279049
247,435332.01986236987
248,229003.49374280343
249,230411.0978835209
250,662363.5980427767
251,354536.83082348737
252,633897.5480166004
253,383641.76506139786
254,289615.1478110779
255,297192.77270873485
256,346731.846740956
257,227446.67369477384
258,740633.4060615427
259,302874.05673049367
260,330363.5582261972
261,292057.343448658
262,304054.135329889
263,240753.4620689288
264,502019.9947184012
265,299856.70454231475
266,476361.898595307
267,445357.45764937636
268,401851.36877842474
269,1826712.0086374632
270,680932.1988635226
271,250808.40383189853
272,278460.040877464
273,365795.9881332316
274,490120.77316207986
275,271060.2570188913
276,329750.8538141385
277,873962.267876049
278,229668.21320928013
279,764933.6905957672
280,473526.7982911018
281,362683.39639460034
282,468550.7891875175
283,360512.71875733184
284,357377.86805277906
285,1501953.830948732
286,405519.40159791894
287,260848.50771861582
288,269986.2101223349
289,1152167.9017215634
290,424836.6838323797
291,596207.337715129
292,397967.3670283009
293,597725.5523696342
294,683920.957359287
295,463587.0521389846
296,267233.59850826295
297,589692.4680552405
298,306835.86616054253
299,1383439.0132069474
300,460358.5459792437
301,545069.6255967472
302,461819.1590533637
303,550849.9355309063
304,441431.6184927819
305,1143582.292572522
306,431358.09207932657
307,443206.8651207759
308,1715543.5220122351
309,332003.3320861032
310,909460.7303427521
311,377432.5867231366
312,1119919.611482828
313,420419.65827360103
314,818968.6851977451
315,346568.53850159806
316,345141.56095917337
317,570032.5668720807
318,307755.5191803461
319,582759.7726940587
320,305018.46230464295
321,2815389.604153481
322,242327.90167167038
323,374185.1086240845
324,383620.8571281926
325,633524.6849118579
326,518528.2434382267
327,336721.6917020954
328,212673.72051348258
329,470315.3777035969
330,410428.80743644765
331,537685.9946065093
332,380813.3296798514
333,505177.9417651789
334,877872.5149598994
335,398081.30676131824
336,1108042.3652029987
337,315923.3486297664
338,635006.313399936
339,567482.5133106611
340,1162856.3475303429
341,520390.8386485376
342,264946.0344397746
343,371118.9182917747
344,867854.745405535
345,261899.25910509785
346,526048.2952244931
347,347190.1904221534
348,298359.4990458489
349,495024.5684774596
350,1205112.0888677184
351,299371.5065099292
352,298160.052466201
353,427451.19781788153
354,475063.24253613036
355,209025.50278190928
356,780492.8415546322
357,276789.2184586888
358,320052.4159349032
359,1201585.970486329
360,196472.57964481946
361,243973.71070913412
362,304419.5457742748
363,410596.6625939998
364,376670.0716462829
365,230599.4946866805
366,220657.62069836832
367,265975.86197555676
368,1107072.0814704802
369,459863.0988606191
370,348404.00366453006
371,732453.6730512538
372,244166.0879700426
373,823975.7491203529
374,479631.0633007177
375,309105.39515434304
376,699067.6727007529
377,853574.5406119359
378,579809.9548720103
379,418826.6797212917
380,595697.2702162093
381,325816.7567725046
382,1009480.6853811077
383,593489.6899352906
384,405919.5972769663
385,1155213.7113329726
386,452542.7670046536
387,490089.4261842137
388,457090.5822963501
389,551606.7269894341
390,714171.6546878956
391,507424.8335497739
392,453417.61730406573
393,349746.5698078514
394,285897.7423507941
395,622406.6608660773
396,637825.4917438176
397,447846.9554702737
398,239578.1657824612
399,686034.6706571423
400,484425.6595492588
401,1009147.4489495265
402,1013232.9895439809
403,289203.2803721937
404,409253.104371798
405,527893.8619155105
406,497616.33234117134
407,716447.2216013103
408,348737.91897113115
409,1251724.1091611218
410,456834.21848610183
411,704710.9390596071
412,400944.2144656069
413,514126.82982599584
414,528245.3628898801
415,558205.2620760486
416,949925.1583431481
417,458001.2614199441
418,252433.66731299117
419,415293.07907024137
420,380094.1938493239
421,251673.7053032501
422,705256.0927178257
423,450513.28213522007
424,780492.8415546322
425,570374.8505867795
426,429049.41141494614
427,685214.517965314
428,841597.7555945135
429,507455.3666841796
430,299402.3580595112
431,401932.0787774075
432,638602.3715491809
433,765903.1792443651
434,428937.4397707757
435,366935.4024039896
436,271861.99575837073
437,1784636.3856017438
438,295808.60108847084
439,808980.0046316412
440,196654.66938455903
441,471356.15391476324
442,216245.4426923153
443,1108448.0252720348
444,409436.0223518005
445,563622.2829049318
446,305647.57324207167
447,438378.15301113145
448,566135.4712399805
449,486965.510637951
450,248907.7867709694
451,282053.0612865643
452,245626.40800540918
453,459336.3186276295
454,345860.34440171433
455,419079.87969443866
456,253986.3730235495
457,706913.6885312817
458,478296.3254995398
459,443752.1451621315
460,485650.0094677097
461,304135.6971664705
462,391606.1108298152
463,893629.3180258562
464,595193.4108817084
465,834458.2006484688
466,494334.5034908494
467,222335.75621911415
468,810107.2078091662
469,1715543.5220122351
470,496279.1277484387
471,419276.81226514716
472,438543.43618945836
473,344512.79213460925
474,210259.19530027467
475,805505.5813499875
476,276652.76138878573
477,249603.3541624787
478,414839.2058132007
479,833146.4915817057
480,260148.44616050491
481,453601.16850239853
482,264196.9848079786
483,291599.0342750647
484,357386.3203513193
485,827773.5789927155
486,288337.65636755247
487,298026.3598029872
488,527867.0033591433
489,792671.1768998057
490,404406.67883884994
491,621233.1685605552
492,376636.253202147
493,242841.59248967897
494,423370.2005186984
495,482579.57153899036
496,446936.9723740402
497,427300.43399500614
498,610254.926483029
499,1418533.079357403
500,884527.0491471157
501,732246.0728723586
502,219518.4172502833
503,594105.5822940345
504,287904.18902622897
505,325501.92470278614
506,419448.4677590405
507,427110.24800320837
508,864715.8534128601
509,226167.36322187845
510,593144.307105337
511,637742.0860483435
512,629213.5670476797
513,533319.2470780334
514,783557.0594551329
515,540383.6166820943
516,736205.4901734778
517,962427.8784760789
518,362555.3691668889
519,339912.7777073265
520,255130.1743210599
521,260819.37499751293
522,333467.5830927837
523,2234268.0229511247
524,760333.783229974
525,499322.0384456062
526,375422.4149200947
527,594587.3404978793
528,528237.4621548061
529,392062.69542232866
530,399073.52237218973
531,841635.0515271912
532,709742.1581165987
533,347576.2645793704
534,424249.29541141755
535,630825.3173252963
536,690072.3583539926
537,455111.6901436823
538,1164730.12002318
539,274226.68821956054
540,245692.66520196616
541,225024.94925601597
542,444391.0468808138
543,263507.4450518116
544,317287.4137254308
545,428258.3716186571
546,250264.47696252126
547,628938.7614678415
548,376583.21950776613
549,319094.68783055426
550,665121.6977651941
551,1314544.8112291107
552,365909.6232307891
553,537429.8478022128
554,255604.63625947028
555,303959.2604118197
556,205119.97722886287
557,207202.93766873615
558,245244.97691759924
559,550798.102694712
560,457301.47749241936
561,888290.9808446585
562,322533.0765309562
563,653602.1118314823
564,533850.0166404891
565,706941.9548668661
566,417967.4381926698
567,507173.14470228524
568,773325.5483624914
569,290646.9829854908
570,784790.2465374131
571,387300.7122100444
572,1359926.8020944481
573,596176.7342254497
574,548799.8087930201
575,357821.8818979068
576,228479.33556671333
577,347758.2223695464
578,604292.2713988054
579,416873.7955591279
580,525859.901416347
581,437392.65492482594
582,818843.6090272747
583,352070.41853605554
584,339992.9731573686
585,755766.814543648
586,566371.372347322
587,516453.3457770956
588,1603763.6474324893
589,590259.936620811
590,750862.6612427114
591,1542695.14058883
592,408663.7025270029
593,461209.8233157588
594,804431.9912514787
595,454404.2262750572
596,522936.4977650136
597,395791.9472385261
598,432334.822826931
599,290616.43627430697
600,643755.1569359108
601,294936.69756562467
602,356823.97218207817
603,654748.2984434116
604,350077.9883385185
605,425452.58073663316
606,273961.2895453189
607,620134.0809250275
608,382037.9828345459
609,413024.09338477696
610,495452.19975590415
611,386768.4151297868
612,808163.9781257458
613,407599.46823630144
614,587027.9443177592
615,269070.961473617
616,499698.8475384796
617,858424.5180806093
618,584587.3558223295
619,985323.6056033074
620,449865.9233232815
621,554011.4364359998
622,562580.5353499091
623,488413.42059989326
624,257525.77889720164
625,525526.8256539468
626,1018600.341172063
627,358658.42297261424
628,463294.31115142594
629,290309.5252614319
630,778483.8194087913
631,514519.6893478
632,648987.0239770899
633,397183.7700605747
634,587924.2138873613
635,347343.21052243526
636,865768.1899743539
637,425968.5801782105
638,496286.7814394067
639,289186.1345953626
640,313502.58551333536
641,552866.0410684466
642,374288.65524187696
643,226877.526578124
644,254976.44469557007
645,403705.5653529004
646,310949.24416360253
647,970056.9411854998
648,393111.9775313115
649,401374.42097552377
650,511085.1035148866
651,429683.3799745909
652,386470.0043282598
653,348357.03732354636
654,446936.9723740402
655,661942.5448729516
656,519992.61985732993
657,403399.34493284737
658,583425.9438655045
659,305982.41384764167
660,262293.19943862525
661,298718.0417568563
662,403112.6254238717
663,451960.16477479134
664,550819.1060933815
665,568149.8884268717
666,469251.52775885374
667,1980343.6377916255
668,456464.8472821792
669,248374.61492762296
670,3804028.4060425125
671,716428.2148694991
672,510904.0649151933
673,339606.1707413966
674,264291.6012606199
675,806614.1039319847
676,570638.8385259006
677,592449.7821462393
678,378879.78951290034
679,312547.3382928433
680,731373.4391987122
681,765628.6326657005
682,406321.01953829225
683,550799.5553077435
684,250514.44301680283
685,524826.3650696896
686,697265.1872076008
687,992757.8342250555
688,509236.82635179453
689,799350.8812678586
690,942106.5930357663
691,674836.3620961843
692,750691.294078452
693,401149.94202924694
694,361232.95180355955
695,1139823.5027526773
696,361623.8270639623
697,572698.1774998325
698,384777.0868140814
699,763417.2699993702
700,805807.2196357227
701,803771.1431750511
702,517186.3099997983
703,1332439.9076245113
704,334485.2149369509
705,561677.3605099035
706,964427.4732904835
707,774111.5021140781
708,695902.4655342227
709,593308.9890481925
710,299121.89234641474
711,397025.4407048465
712,798490.3291519138
713,287871.571029722
714,252400.82096171667
715,221221.2537830913
716,435503.3044963339
717,473083.6267047556
718,497817.1932801488
719,303833.82249793684
720,411013.8084066221
721,263971.7623634745
722,1060971.2504950473
723,208602.785229036
724,631271.0644741198
725,268282.0759659639
726,487236.8137893209
727,282687.2895971744
728,426805.2579816725
729,477698.6513802676
730,449276.93153440795
731,449599.23323241906
732,724358.5886568925
733,995885.3793690256
734,316424.96102282504
735,442308.4479425182
736,428243.5871416744
737,585416.9167814766
738,353580.99738575076
739,263134.8578845497
740,228159.47788696567
741,601261.6267756774
742,876866.3802156913
743,542710.0835795703
744,293965.54937294725
745,1060328.0201249477
746,744408.7443129199
747,231957.66636523054
748,378209.1311515177
749,499547.03579163237
750,647054.2355091461
751,345880.78781606857
752,481028.7221736328
753,436978.5656856559
754,991857.5056073129
755,627266.1377901374
756,1542695.14058883
757,1093820.674125148
758,377228.45605528477
759,474441.6407209751
760,516934.8935705534
761,576927.1081262485
762,278350.5217167062
763,540741.3904466131
764,476007.6486858808
765,505682.83270699595
766,943240.7434730624
767,893774.6732673694
768,254265.41604408447
769,579932.0622746367
770,221553.44086119803
771,251722.94615441083
772,450619.3504074326
773,298424.47803916194
774,326087.3789289825
775,451981.4613288317
776,885430.147868602
777,292805.3915092001
778,376583.21950776613
779,476609.10330291337
780,474950.57661819947
781,424194.1741970769
782,492796.65431161824
783,296020.3215236762
784,410823.8149227899
785,268300.07497165626
786,462762.48364073277
787,551366.0362888513
788,536495.7435466856
789,635622.4245839696
790,574933.390121267
791,306386.93028747576
792,1228050.1595106884
793,565871.8053263348
794,285699.5450526193
795,676886.889243892
796,396205.137760738
797,580900.4823572127
798,556661.5767471903
799,429146.7757278946
800,467444.02823343384
801,664225.175670726
802,761606.5420136536
803,1283432.2320821378
804,624612.7756745421
805,280010.22543975606
806,612719.0839091637
807,186877.97022411102
808,442981.0053971723
809,298520.4734664817
810,534270.9672816476
811,413938.53082106524
812,252872.16411886772
813,293527.1122509411
814,1631019.7951275364
815,874440.4108349249
816,240713.43863560577
817,453997.5628136412
818,314895.87965523644
819,623969.6096938438
820,245619.63473861665
821,313391.5802112232
822,360903.6741576594
823,450150.34440696903
824,237858.6602082334
825,427362.67592454545
826,891734.5968352278
827,2875841.2507433463
828,448605.8855843218
829,479035.8230409257
830,278803.98898612853
831,824184.5611574709
832,999706.893451435
833,314447.7617448677
834,329758.3452098462
835,241706.7431123894
836,227864.26291393946
837,669020.878065368
838,1007961.8835421955
839,317504.56838298845
840,459909.50801982364
841,994480.5401444719
842,599145.3586425146
843,488250.36775373365
844,849464.1508074433
845,847939.8336983096
846,391477.73759785295
847,229508.05154550992
848,354086.72135347076
849,540531.8148959543
850,657884.1813502316
851,530286.2576611874
852,325116.3342413281
853,1146123.8971655131
854,500519.7192346354
855,454590.08454009256
856,419248.66129024536
857,538258.057382206
858,314315.9963364702
859,378755.25064831565
860,630165.6445656276
861,272024.4830729201
862,707158.5302180239
863,496300.4195626935
864,338610.8554574824
865,378576.74159846443
866,937570.0714537054
867,425508.60120711825
868,342475.419575335
869,394904.8527297206
870,256277.5039099025
871,486715.81182381726
872,439753.3449397471
873,295214.31885641493
874,401266.5778035339
875,427856.8722876354
876,319070.0683764173
877,396437.3056774986
878,1455815.677711899
879,272546.83878361154
880,308420.84968603414
881,331302.3232627705
882,304777.88345069136
883,381255.92725274625
884,257751.90885791488
885,206894.90899252932
886,244753.55658571425
887,282879.15473123116
888,496343.07230909594
889,507420.1451986418
890,694938.4094034455
891,666361.1908572966
892,600045.7132923288
893,331003.635858629
894,804251.9417421725
895,608270.4992312241
896,489194.0014128647
897,467912.06242875726
898,557709.4427269197
899,556161.9938093513
900,895131.5967819988
901,257159.78385885406
902,1524778.1503204063
903,326021.41657783906
904,766657.5082091881
905,183749.7420573033
906,429568.49013419216
907,264322.18229885306
908,406328.16994442395
909,654912.3050077843
910,205089.74745723378
911,331667.4151683798
912,204117.304115477
913,475431.35812052037
914,298997.4284795411
915,309680.71418306883
916,311546.97049553
917,698789.77658832
918,229267.64154140343
919,542513.8642999188
920,269962.28213532735
921,419607.8090730806
922,350185.075107459
923,896886.4494277233
924,394183.3571321145
925,521599.850677761
926,431742.42185160704
927,820637.2181082827
928,303536.1943204995
929,291791.1661224803
930,221376.7753546686
931,1514323.7247738752
932,570379.9475320384
933,1006678.6880550646
934,255996.5365277975
935,334334.8602735683
936,1388509.2113829027
937,457574.6943690195
938,235367.56645791326
939,275701.6427837138
940,350866.4951833513
941,233895.71032368718
942,554610.8839911915
943,946820.5244434733
944,395386.2905056614
945,638705.7637336119
946,521646.8245003801
947,1782708.1625455949
948,493309.29309338203
949,1202641.0631614947
950,223844.0986867177
951,266998.20311000565
952,264713.85749601154
953,398762.4289650565
954,366227.3786125953
955,285484.55151669425
956,791779.876733719
957,412604.9323716703
958,568045.2575420132
959,937540.3505483657
960,209574.60895630624
961,493660.3901986135
962,473419.1444256453
963,451958.8700674434
964,912602.0908981881
965,665939.7396916053
966,787677.1866305902
967,706176.058119093
968,518153.569529383
969,430669.3765446127
970,891144.6010553669
971,248209.1797108257
972,976148.756675861
973,204966.75766286033
974,408006.02492396004
975,237270.6618878179
976,304819.64605806064
977,360829.2437291374
978,797540.7279914519
979,268897.51197539474
980,571862.7187591275
981,257256.26669232358
982,361583.4938086526
983,225166.12026078845
984,522695.6405834764
985,266296.16917878424
986,500463.2186956913
987,1017207.3730719766
988,1008800.0950105453
989,201580.81238896717
990,268835.0712565508
991,276615.75264914037
992,216513.23076237782
993,731296.7118292691
994,499288.03934611083
995,913138.9783045676
996,1124130.949983834
997,242149.73906982146
998,328574.17040251504
999,309967.8124582351
1000,298597.9920973913
1001,451074.33297529205
1002,588113.9778603731
1003,492752.8894106755
1004,1407471.573499273
1005,493209.07205062575
1006,216449.40259960125
1007,669069.0699705434
1008,446881.01161014213
1009,318995.8787537481
1010,346439.05742550676
1011,653562.5537311439
1012,443271.8428349873
1013,482400.43826726766
1014,418806.6976991604
1015,218536.6309220053
1016,266822.1123009969
1017,289109.0039207329
1018,511339.88820524345
1019,429523.69958287233
1020,402105.42219959036
1021,395135.74258625665
1022,308363.7287721509
1023,1072427.9143044967
1024,403105.82927355514
1025,556819.7348764273
1026,279671.3839400668
1027,372111.6734574532
1028,630787.1210272346
1029,271944.1672119567
1030,244257.6711868852
1031,654014.5839046127
1032,307755.5191803461
1033,444718.4862794508
1034,350586.9210763376
1035,751979.6270248654
1036,246721.15790741149
1037,260758.21321560157
1038,315539.13086397154
1039,446430.1537551934
1040,345886.8582496352
1041,499698.8475384796
1042,458674.28422689135
1043,415034.5731254608
1044,814914.7573611779
1045,833642.530964042
1046,497881.59327287
1047,891195.8988863026
1048,664003.6368569849
1049,297231.77252972196
1050,303637.3624239988
1051,716449.8627877748
1052,707397.8199153374
1053,1154515.6492429064
1054,676407.1517101811
1055,377483.376105525
1056,325203.0621719606
1057,507173.14470228524
1058,297654.7763956658
1059,682103.7852161712
1060,590682.7368705545
1061,750582.4048031891
1062,501987.07158773893
1063,514304.1812302554
1064,1119027.1452862918
1065,569952.5392965768
1066,297951.6699748147
1067,430082.3683304249
1068,711425.9428748363
1069,210814.8463043899
1070,304549.81102530315
1071,425258.4649750535
1072,391234.3664985919
1073,433308.88465808565
1074,346577.2736913043
1075,221326.43867457611
1076,407561.5445487087
1077,306387.7786268829
1078,450694.0314133016
1079,580959.7929734117
1080,2081421.8814490873
1081,491310.19970961864
1082,341949.06410797103
1083,409758.2088742219
1084,536179.0938594559
1085,812127.3102592677
1086,218241.28465014652
1087,613144.6826813538
1088,573457.0490788922
1089,705022.6452129341
1090,669225.8093886304
1091,903966.2621119017
1092,788159.5295520991
1093,313486.09977227874
1094,255604.63625947028
1095,266502.4870699934
1096,244115.37128948898
1097,559360.1025488172
1098,1188829.677027602
1099,325730.30635011924
1100,288884.1378141695
1101,320051.6079478749
1102,622820.5851248752
1103,587415.6508142491
1104,433493.98204540694
1105,475181.04956952477
1106,929494.6182040719
1107,388845.2227453833
1108,586690.9800503416
1109,322005.14964700316
1110,420180.1500638415
1111,333724.59050954477
1112,287616.26239029306
1113,371012.4303608919
1114,363257.8021588238
1115,779941.6722943077
1116,390583.63731058466
1117,698300.0535753773
1118,293540.55062408745
1119,621511.7658742745
1120,742085.4975127964
1121,338301.5518013502
1122,437392.65492482594
1123,404229.0662954659
1124,965009.7567374624
1125,538580.5127233234
1126,567415.461503133
1127,289412.31949417415
1128,403374.72463545034
1129,518776.1319541459
1130,227935.81071785736
1131,417852.1054986734
1132,699699.9039353637
1133,488606.9455321164
1134,672338.7213093269
1135,310707.9424765495
1136,349468.8565058493
1137,718318.934688088
1138,700307.099037813
1139,399512.7199574673
1140,585012.4586976084
1141,242273.76945332953
1142,384448.53277077887
1143,334606.26696774235
1144,439954.0890131019
1145,1098583.0693597868
1146,472871.0849322979
1147,468911.88792566635
1148,489795.10724129813
1149,425194.77972856775
1150,413291.26559240615
1151,622083.6245489189
1152,755427.1541205975
1153,317041.0772992672
1154,336796.50399743195
1155,764249.4699987645
1156,2609936.4634346813
1157,1007840.8714147062
1158,510754.0079648006
1159,274910.1522039155
1160,282601.3844078515
1161,480426.8382387525
1162,391231.7831993629
1163,641891.227442274
1164,274453.7019766315
1165,748320.727566748
1166,333496.8395889043
1167,256037.2208833347
1168,355602.54857925687
1169,750114.3016333445
1170,235752.1053458192
1171,710802.7269309915
1172,568130.7968613226
1173,360832.33629543753
1174,297674.63954535057
1175,459000.2873088417
1176,241255.305055927
1177,416565.18131578824
1178,346008.0832611857
1179,1598483.3859819844
1180,534757.9336413132
1181,288694.60229693283
1182,530738.6118072731
1183,327394.7425794166
1184,478846.8202496718
1185,249760.60840016606
1186,336209.7063392578
1187,545179.6639045624
1188,910276.3079328139
1189,398511.31683766935
1190,1058952.4343319938
1191,256850.64117146865
1192,212059.50173959663
1193,230378.66140992747
1194,233646.20504097888
1195,624168.7592003738
1196,730823.8252921501
1197,358565.7242754589
1198,342420.259269124
1199,637030.2023460804
1200,304928.2483589321
1201,971284.817310873
1202,881387.5403259386
1203,255054.61193836195
1204,612593.6614783254
1205,756772.5357223945
1206,598932.7683639429
1207,456332.19475024735
1208,564232.4917738973
1209,659107.6890164376
1210,377626.80396418984
1211,284916.18184061185
1212,651360.2718539442
1213,242566.52653167467
1214,286364.7617384539
1215,225216.00622470683
1216,217835.06026649615
1217,845234.5110441137
1218,586872.4926973396
1219,318365.0034974172
1220,358867.2218581714
1221,294966.4218453974
1222,419328.9075837663
1223,741510.1577037106
1224,531531.7603059132
1225,745589.404742286
1226,643048.8884079376
1227,504675.0209675587
1228,260426.7737156389
1229,325266.9415431271
1230,431480.4683380968
1231,456465.94490199554
1232,399512.7199574673
1233,320980.6754828619
1234,1025200.3757293569
1235,557591.0608232587
1236,263307.6211678458
1237,647689.2747738162
1238,583319.1137920583
1239,287702.26865979703
1240,518881.96872694424
1241,680136.6324146955
1242,368927.70118209434
1243,469292.4080771943
1244,347985.68853912916
1245,369432.79951144283
1246,1283671.8250820225
1247,479058.0184632626
1248,1397807.409844852
1249,505913.5435498042
1250,603184.6293409985
1251,601477.3721882905
1252,651171.1994575725
1253,822193.8869476592
1254,281284.8049212044
1255,601175.5556066753
1256,325736.52879756683
1257,349745.44523976586
1258,228477.00089310214
1259,264806.86361421726
1260,206420.88460754612
1261,483431.0114477335
1262,533423.6153220789
1263,1535162.3092194186
1264,205982.94199741507
1265,443734.7884105239
1266,318156.761912188
1267,549479.9516911354
1268,446057.08125237556
1269,1432122.7953376414
1270,395805.02869841055
1271,504558.00445995136
1272,525677.0003773535
1273,354042.2179494387
1274,326794.4860686013
1275,766657.5082091881
1276,502536.97549820924
1277,303391.9383225015
1278,329229.85070968856
1279,583463.4789035805
1280,550614.0931974236
1281,2003767.3190791467
1282,671980.7317885556
1283,476343.14645745256
1284,579284.233058272
1285,710137.1684708692
1286,711664.9265479507
1287,1744055.040313619
1288,282530.4141240502
1289,342588.6831579114
1290,271681.68467795354
1291,577861.0958569054
1292,668866.0027161654
1293,431714.0420453613
1294,599885.645135456
1295,685273.3831345207
1296,320203.71714951086
1297,355201.5625612045
1298,466248.4149854427
1299,1587883.6638062447
1300,349294.58586088027
1301,205267.4902623454
1302,445381.03308367106
1303,225085.81810179976
1304,488181.320502593
1305,544518.4459915924
1306,378706.9313697247
1307,340737.2939591776
1308,278816.59896518814
1309,347296.90997038706
1310,919019.303480366
1311,417545.49253624765
1312,248116.81782313806
1313,226614.46247943866
1314,378878.4168587879
1315,295467.23289049
1316,400097.94112055155
1317,1017837.5846012561
1318,587117.3679311083
1319,793893.0602641078
1320,294667.70879015664
1321,343376.79559080326
1322,529328.8345645324
1323,223557.7840187651
1324,842809.0289161028
1325,438127.24080939253
1326,332417.0326323822
1327,604307.8511564294
1328,435965.98664190585
1329,502865.2211447894
1330,224110.63352229312
1331,443053.8566019085
1332,440590.24165303475
1333,385653.9873122621
1334,249102.04263123134
1335,241203.4132542386
1336,389417.48228911666
1337,500266.98957030324
1338,747716.2975527954
1339,473858.8826882798
1340,249627.6939870887
1341,355357.174815716
1342,422296.092063242
1343,479995.6775253529
1344,393699.39865116787
1345,470556.7604814015
1346,312437.3512607461
1347,386470.0043282598
1348,980186.6311939156
1349,544990.1793405348
1350,386645.048667895
1351,447647.8075137313
1352,625640.6367117323
1353,337947.2964685158
1354,663098.3956847318
1355,534023.1820279708
1356,480161.4453789771
1357,750824.5666837995
1358,465629.5019102307
1359,514209.2850305887
1360,347270.679096017
1361,544130.3027241508
1362,844233.6584533236
1363,538863.7690544972
